source_dataset,message_id,subject,body,combined_text,from_address,from_domain,reply_to_address,reply_to_domain,return_path_domain,message_id_domain,html_content,label
bundled_local,EMAIL_000423,Urgent: Verify Your Account,Your payment method has expired. Update it now: bit.ly/b7pvrl,Urgent: Verify Your Account Your payment method has expired. Update it now: bit.ly/b7pvrl,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000067,Urgent: Verify Your Account,Your payment method has expired. Update it now: bit.ly/9954cf,Urgent: Verify Your Account Your payment method has expired. Update it now: bit.ly/9954cf,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000097,Congratulations! You've Won a Prize,We noticed unusual activity. Please confirm your password: bit.ly/znmn4v,Congratulations! You've Won a Prize We noticed unusual activity. Please confirm your password: bit.ly/znmn4v,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000105,Your Package Delivery Failed,Your Microsoft account needs immediate attention: bit.ly/yj3fnm,Your Package Delivery Failed Your Microsoft account needs immediate attention: bit.ly/yj3fnm,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000149,Action Required: Unusual Activity Detected,Your payment method has expired. Update it now: bit.ly/8acuix,Action Required: Unusual Activity Detected Your payment method has expired. Update it now: bit.ly/8acuix,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000464,Update Payment Method Required,Click here immediately to verify your account before it gets suspended: bit.ly/0616tx,Update Payment Method Required Click here immediately to verify your account before it gets suspended: bit.ly/0616tx,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000085,Action Required: Unusual Activity Detected,IRS tax refund ready for pickup. Claim here: bit.ly/1nmvy5,Action Required: Unusual Activity Detected IRS tax refund ready for pickup. Claim here: bit.ly/1nmvy5,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000488,Bank Security Alert,We noticed unusual activity. Please confirm your password: bit.ly/tpjcyf,Bank Security Alert We noticed unusual activity. Please confirm your password: bit.ly/tpjcyf,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000136,Confirm Your Identity Now,Your Microsoft account needs immediate attention: bit.ly/ukxvng,Confirm Your Identity Now Your Microsoft account needs immediate attention: bit.ly/ukxvng,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000951,New Feature Release Notes,Your subscription has been renewed. Thank you for your continued support.,New Feature Release Notes Your subscription has been renewed. Thank you for your continued support.,noreply@company.com,company.com,,,,,,0
bundled_local,EMAIL_000296,Click Here to Confirm Your Password,Your Microsoft account needs immediate attention: bit.ly/dzol2y,Click Here to Confirm Your Password Your Microsoft account needs immediate attention: bit.ly/dzol2y,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000440,Your Package Delivery Failed,Click here immediately to verify your account before it gets suspended: bit.ly/8p2zmd,Your Package Delivery Failed Click here immediately to verify your account before it gets suspended: bit.ly/8p2zmd,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000420,Bank Security Alert,Your payment method has expired. Update it now: bit.ly/gx1rqk,Bank Security Alert Your payment method has expired. Update it now: bit.ly/gx1rqk,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000156,Refund Pending - Claim Now,Your payment method has expired. Update it now: bit.ly/2prstq,Refund Pending - Claim Now Your payment method has expired. Update it now: bit.ly/2prstq,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000466,Urgent: Verify Your Account,PayPal security alert. Confirm your information: bit.ly/0lqjuf,Urgent: Verify Your Account PayPal security alert. Confirm your information: bit.ly/0lqjuf,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000204,Action Required: Unusual Activity Detected,PayPal security alert. Confirm your information: bit.ly/lv9eyg,Action Required: Unusual Activity Detected PayPal security alert. Confirm your information: bit.ly/lv9eyg,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000062,Action Required: Unusual Activity Detected,PayPal security alert. Confirm your information: bit.ly/iyerca,Action Required: Unusual Activity Detected PayPal security alert. Confirm your information: bit.ly/iyerca,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
bundled_local,EMAIL_000445,Congratulations! You've Won a Prize,Your Microsoft account needs immediate attention: bit.ly/a4o8mr,Congratulations! You've Won a Prize Your Microsoft account needs immediate attention: bit.ly/a4o8mr,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000229,Bank Security Alert,We noticed unusual activity. Please confirm your password: bit.ly/fvnczk,Bank Security Alert We noticed unusual activity. Please confirm your password: bit.ly/fvnczk,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000257,Refund Pending - Claim Now,Your Netflix subscription needs updating: bit.ly/5fxzoz,Refund Pending - Claim Now Your Netflix subscription needs updating: bit.ly/5fxzoz,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000096,Urgent: Verify Your Account,Confirm receipt of package: bit.ly/gx1zxu,Urgent: Verify Your Account Confirm receipt of package: bit.ly/gx1zxu,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000189,Refund Pending - Claim Now,Amazon detected unauthorized access. Verify your account: bit.ly/6bgekl,Refund Pending - Claim Now Amazon detected unauthorized access. Verify your account: bit.ly/6bgekl,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000303,Bank Security Alert,Your Microsoft account needs immediate attention: bit.ly/rr2og1,Bank Security Alert Your Microsoft account needs immediate attention: bit.ly/rr2og1,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000065,Update Payment Method Required,Confirm receipt of package: bit.ly/r51f5k,Update Payment Method Required Confirm receipt of package: bit.ly/r51f5k,admin@bank-security-check.xyz,bank-security-check.xyz,,,,,,1
bundled_local,EMAIL_000119,Congratulations! You've Won a Prize,We noticed unusual activity. Please confirm your password: bit.ly/wwqqxt,Congratulations! You've Won a Prize We noticed unusual activity. Please confirm your password: bit.ly/wwqqxt,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000129,Update Payment Method Required,Your payment method has expired. Update it now: bit.ly/jcs2g6,Update Payment Method Required Your payment method has expired. Update it now: bit.ly/jcs2g6,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000240,Your Account Has Been Compromised,PayPal security alert. Confirm your information: bit.ly/516yl7,Your Account Has Been Compromised PayPal security alert. Confirm your information: bit.ly/516yl7,verify@micros0ft-account.ru,micros0ft-account.ru,,,,,,1
bundled_local,EMAIL_000438,Confirm Your Identity Now,Click here immediately to verify your account before it gets suspended: bit.ly/wn69zy,Confirm Your Identity Now Click here immediately to verify your account before it gets suspended: bit.ly/wn69zy,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000172,Your Package Delivery Failed,IRS tax refund ready for pickup. Claim here: bit.ly/vmlg99,Your Package Delivery Failed IRS tax refund ready for pickup. Claim here: bit.ly/vmlg99,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000336,Refund Pending - Claim Now,Your Microsoft account needs immediate attention: bit.ly/258luq,Refund Pending - Claim Now Your Microsoft account needs immediate attention: bit.ly/258luq,help@applesupport-verify.net,applesupport-verify.net,,,,,,1
bundled_local,EMAIL_000263,Your Account Has Been Compromised,Your Netflix subscription needs updating: bit.ly/l1tf0t,Your Account Has Been Compromised Your Netflix subscription needs updating: bit.ly/l1tf0t,noreply@amaz0n-security.com,amaz0n-security.com,,,,,,1
bundled_local,EMAIL_000003,Confirm Your Identity Now,Your Netflix subscription needs updating: bit.ly/ck99xv,Confirm Your Identity Now Your Netflix subscription needs updating: bit.ly/ck99xv,security@google-account.tk,google-account.tk,,,,,,1
bundled_local,EMAIL_000089,Your Account Has Been Compromised,Your payment method has expired. Update it now: bit.ly/j0d3rg,Your Account Has Been Compromised Your payment method has expired. Update it now: bit.ly/j0d3rg,support@paypa1-verify.com,paypa1-verify.com,,,,,,1
